,TRANSITING,UN_STATION,DATE,DAY_OF_WEEK
13292,28030.0,57ST7AVNQR,2016-08-26,Friday
13293,25542.0,57ST7AVNQR,2016-08-27,Saturday
13294,17902.0,57ST7AVNQR,2016-08-28,Sunday
13295,14975.0,57ST7AVNQR,2016-08-29,Monday
13296,26049.0,57ST7AVNQR,2016-08-30,Tuesday
13297,27196.0,57ST7AVNQR,2016-08-31,Wednesday
13298,26962.0,57ST7AVNQR,2016-09-01,Thursday
13299,26027.0,57ST7AVNQR,2016-09-02,Friday
13300,23077.0,57ST7AVNQR,2016-09-03,Saturday
13301,16264.0,57ST7AVNQR,2016-09-04,Sunday
13302,14596.0,57ST7AVNQR,2016-09-05,Monday
13303,13093.0,57ST7AVNQR,2016-09-06,Tuesday
13304,26718.0,57ST7AVNQR,2016-09-07,Wednesday
13305,28126.0,57ST7AVNQR,2016-09-08,Thursday
13306,28960.0,57ST7AVNQR,2016-09-09,Friday
13307,26902.0,57ST7AVNQR,2016-09-10,Saturday
13308,19794.0,57ST7AVNQR,2016-09-11,Sunday
13309,15244.0,57ST7AVNQR,2016-09-12,Monday
13310,27271.0,57ST7AVNQR,2016-09-13,Tuesday
13311,29555.0,57ST7AVNQR,2016-09-14,Wednesday
13312,30498.0,57ST7AVNQR,2016-09-15,Thursday
13313,30216.0,57ST7AVNQR,2016-09-16,Friday
13314,27819.0,57ST7AVNQR,2016-09-17,Saturday
13315,23119.0,57ST7AVNQR,2016-09-18,Sunday
13316,17026.0,57ST7AVNQR,2016-09-19,Monday
13317,29049.0,57ST7AVNQR,2016-09-20,Tuesday
13318,31518.0,57ST7AVNQR,2016-09-21,Wednesday
13319,32257.0,57ST7AVNQR,2016-09-22,Thursday
13320,31714.0,57ST7AVNQR,2016-09-23,Friday
13321,7004.0,57STF,2016-05-29,Sunday
13322,6324.0,57STF,2016-05-30,Monday
13323,5480.0,57STF,2016-05-31,Tuesday
13324,23482.0,57STF,2016-06-01,Wednesday
13325,26930.0,57STF,2016-06-02,Thursday
13326,27449.0,57STF,2016-06-03,Friday
13327,25245.0,57STF,2016-06-04,Saturday
13328,19166.0,57STF,2016-06-05,Sunday
13329,15181.0,57STF,2016-06-06,Monday
13330,26765.0,57STF,2016-06-07,Tuesday
13331,27018.0,57STF,2016-06-08,Wednesday
13332,28220.0,57STF,2016-06-09,Thursday
13333,28147.0,57STF,2016-06-10,Friday
13334,26128.0,57STF,2016-06-11,Saturday
13335,8728.0,57STF,2016-06-12,Sunday
13336,13308.0,57STF,2016-06-13,Monday
13337,24449.0,57STF,2016-06-14,Tuesday
13338,26599.0,57STF,2016-06-15,Wednesday
13339,27021.0,57STF,2016-06-16,Thursday
13340,26681.0,57STF,2016-06-17,Friday
13341,25676.0,57STF,2016-06-18,Saturday
13342,20339.0,57STF,2016-06-19,Sunday
13343,15266.0,57STF,2016-06-20,Monday
13344,25962.0,57STF,2016-06-21,Tuesday
13345,25942.0,57STF,2016-06-22,Wednesday
13346,27321.0,57STF,2016-06-23,Thursday
13347,26325.0,57STF,2016-06-24,Friday
13348,25666.0,57STF,2016-06-25,Saturday
13349,19556.0,57STF,2016-06-26,Sunday
13350,15504.0,57STF,2016-06-27,Monday
13351,23944.0,57STF,2016-06-28,Tuesday
13352,25516.0,57STF,2016-06-29,Wednesday
13353,36181.0,57STF,2016-06-30,Thursday
13354,14910.0,57STF,2016-07-01,Friday
13355,22190.0,57STF,2016-07-02,Saturday
13356,13488.0,57STF,2016-07-03,Sunday
13357,11909.0,57STF,2016-07-04,Monday
13358,11224.0,57STF,2016-07-05,Tuesday
13359,22993.0,57STF,2016-07-06,Wednesday
13360,24253.0,57STF,2016-07-07,Thursday
13361,24649.0,57STF,2016-07-08,Friday
13362,24892.0,57STF,2016-07-09,Saturday
13363,13061.0,57STF,2016-07-10,Sunday
13364,11465.0,57STF,2016-07-11,Monday
13365,25025.0,57STF,2016-07-12,Tuesday
13366,26625.0,57STF,2016-07-13,Wednesday
13367,26804.0,57STF,2016-07-14,Thursday
13368,26816.0,57STF,2016-07-15,Friday
13369,25424.0,57STF,2016-07-16,Saturday
13370,14844.0,57STF,2016-07-17,Sunday
13371,12593.0,57STF,2016-07-18,Monday
13372,24513.0,57STF,2016-07-19,Tuesday
13373,26758.0,57STF,2016-07-20,Wednesday
13374,28328.0,57STF,2016-07-21,Thursday
13375,29913.0,57STF,2016-07-22,Friday
13376,27238.0,57STF,2016-07-23,Saturday
13377,19485.0,57STF,2016-07-24,Sunday
13378,16174.0,57STF,2016-07-25,Monday
13379,25933.0,57STF,2016-07-26,Tuesday
13380,27308.0,57STF,2016-07-27,Wednesday
13381,26735.0,57STF,2016-07-28,Thursday
13382,26505.0,57STF,2016-07-29,Friday
13383,24996.0,57STF,2016-07-30,Saturday
13384,18827.0,57STF,2016-07-31,Sunday
13385,14093.0,57STF,2016-08-01,Monday
13386,24650.0,57STF,2016-08-02,Tuesday
13387,26270.0,57STF,2016-08-03,Wednesday
13388,27560.0,57STF,2016-08-04,Thursday
13389,28952.0,57STF,2016-08-05,Friday
13390,25231.0,57STF,2016-08-06,Saturday
13391,18219.0,57STF,2016-08-07,Sunday
13392,15639.0,57STF,2016-08-08,Monday
13393,24861.0,57STF,2016-08-09,Tuesday
13394,26101.0,57STF,2016-08-10,Wednesday
13395,27627.0,57STF,2016-08-11,Thursday
13396,26351.0,57STF,2016-08-12,Friday
13397,23858.0,57STF,2016-08-13,Saturday
13398,7665.0,57STF,2016-08-14,Sunday
13399,6839.0,57STF,2016-08-15,Monday
13400,23637.0,57STF,2016-08-16,Tuesday
13401,24946.0,57STF,2016-08-17,Wednesday
13402,25116.0,57STF,2016-08-18,Thursday
13403,25255.0,57STF,2016-08-19,Friday
13404,22442.0,57STF,2016-08-20,Saturday
13405,17552.0,57STF,2016-08-21,Sunday
13406,14312.0,57STF,2016-08-22,Monday
13407,24610.0,57STF,2016-08-23,Tuesday
13408,24729.0,57STF,2016-08-24,Wednesday
13409,24970.0,57STF,2016-08-25,Thursday
13410,24678.0,57STF,2016-08-26,Friday
13411,22930.0,57STF,2016-08-27,Saturday
13412,8031.0,57STF,2016-08-28,Sunday
13413,5839.0,57STF,2016-08-29,Monday
13414,22844.0,57STF,2016-08-30,Tuesday
13415,23182.0,57STF,2016-08-31,Wednesday
13416,24548.0,57STF,2016-09-01,Thursday
13417,24123.0,57STF,2016-09-02,Friday
13418,24016.0,57STF,2016-09-03,Saturday
13419,14777.0,57STF,2016-09-04,Sunday
13420,13671.0,57STF,2016-09-05,Monday
13421,12382.0,57STF,2016-09-06,Tuesday
13422,25335.0,57STF,2016-09-07,Wednesday
13423,25574.0,57STF,2016-09-08,Thursday
13424,26091.0,57STF,2016-09-09,Friday
13425,25165.0,57STF,2016-09-10,Saturday
13426,18224.0,57STF,2016-09-11,Sunday
13427,14421.0,57STF,2016-09-12,Monday
13428,24838.0,57STF,2016-09-13,Tuesday
13429,26313.0,57STF,2016-09-14,Wednesday
13430,27117.0,57STF,2016-09-15,Thursday
13431,26821.0,57STF,2016-09-16,Friday
13432,26594.0,57STF,2016-09-17,Saturday
13433,22180.0,57STF,2016-09-18,Sunday
13434,15310.0,57STF,2016-09-19,Monday
13435,24220.0,57STF,2016-09-20,Tuesday
13436,26147.0,57STF,2016-09-21,Wednesday
13437,26930.0,57STF,2016-09-22,Thursday
13438,27121.0,57STF,2016-09-23,Friday
13439,63741.0,59ST456NQR,2016-05-29,Sunday
13440,53142.0,59ST456NQR,2016-05-30,Monday
13441,51292.0,59ST456NQR,2016-05-31,Tuesday
13442,122710.0,59ST456NQR,2016-06-01,Wednesday
13443,132078.0,59ST456NQR,2016-06-02,Thursday
13444,132831.0,59ST456NQR,2016-06-03,Friday
13445,126478.0,59ST456NQR,2016-06-04,Saturday
13446,74910.0,59ST456NQR,2016-06-05,Sunday
13447,54097.0,59ST456NQR,2016-06-06,Monday
13448,126118.0,59ST456NQR,2016-06-07,Tuesday
13449,133670.0,59ST456NQR,2016-06-08,Wednesday
13450,139185.0,59ST456NQR,2016-06-09,Thursday
13451,135727.0,59ST456NQR,2016-06-10,Friday
13452,130287.0,59ST456NQR,2016-06-11,Saturday
13453,70191.0,59ST456NQR,2016-06-12,Sunday
13454,63972.0,59ST456NQR,2016-06-13,Monday
13455,121964.0,59ST456NQR,2016-06-14,Tuesday
13456,130114.0,59ST456NQR,2016-06-15,Wednesday
13457,131447.0,59ST456NQR,2016-06-16,Thursday
13458,56665.0,59ST456NQR,2016-06-17,Friday
13459,198932.0,59ST456NQR,2016-06-18,Saturday
13460,69949.0,59ST456NQR,2016-06-19,Sunday
13461,50263.0,59ST456NQR,2016-06-20,Monday
13462,121750.0,59ST456NQR,2016-06-21,Tuesday
13463,130470.0,59ST456NQR,2016-06-22,Wednesday
13464,132236.0,59ST456NQR,2016-06-23,Thursday
13465,130270.0,59ST456NQR,2016-06-24,Friday
13466,125836.0,59ST456NQR,2016-06-25,Saturday
13467,72005.0,59ST456NQR,2016-06-26,Sunday
13468,55578.0,59ST456NQR,2016-06-27,Monday
13469,121053.0,59ST456NQR,2016-06-28,Tuesday
13470,127150.0,59ST456NQR,2016-06-29,Wednesday
13471,129806.0,59ST456NQR,2016-06-30,Thursday
13472,131637.0,59ST456NQR,2016-07-01,Friday
13473,108665.0,59ST456NQR,2016-07-02,Saturday
13474,62989.0,59ST456NQR,2016-07-03,Sunday
13475,52229.0,59ST456NQR,2016-07-04,Monday
13476,45768.0,59ST456NQR,2016-07-05,Tuesday
13477,109880.0,59ST456NQR,2016-07-06,Wednesday
13478,120493.0,59ST456NQR,2016-07-07,Thursday
13479,123518.0,59ST456NQR,2016-07-08,Friday
13480,117250.0,59ST456NQR,2016-07-09,Saturday
13481,60493.0,59ST456NQR,2016-07-10,Sunday
13482,54262.0,59ST456NQR,2016-07-11,Monday
13483,117524.0,59ST456NQR,2016-07-12,Tuesday
13484,125932.0,59ST456NQR,2016-07-13,Wednesday
13485,127375.0,59ST456NQR,2016-07-14,Thursday
13486,125364.0,59ST456NQR,2016-07-15,Friday
13487,121625.0,59ST456NQR,2016-07-16,Saturday
13488,60290.0,59ST456NQR,2016-07-17,Sunday
13489,47364.0,59ST456NQR,2016-07-18,Monday
13490,115471.0,59ST456NQR,2016-07-19,Tuesday
13491,125615.0,59ST456NQR,2016-07-20,Wednesday
13492,129994.0,59ST456NQR,2016-07-21,Thursday
13493,131963.0,59ST456NQR,2016-07-22,Friday
13494,120301.0,59ST456NQR,2016-07-23,Saturday
13495,64482.0,59ST456NQR,2016-07-24,Sunday
13496,50216.0,59ST456NQR,2016-07-25,Monday
13497,113878.0,59ST456NQR,2016-07-26,Tuesday
13498,123243.0,59ST456NQR,2016-07-27,Wednesday
13499,125477.0,59ST456NQR,2016-07-28,Thursday
13500,124411.0,59ST456NQR,2016-07-29,Friday
13501,115732.0,59ST456NQR,2016-07-30,Saturday
13502,63113.0,59ST456NQR,2016-07-31,Sunday
13503,48154.0,59ST456NQR,2016-08-01,Monday
13504,114338.0,59ST456NQR,2016-08-02,Tuesday
13505,121914.0,59ST456NQR,2016-08-03,Wednesday
13506,124622.0,59ST456NQR,2016-08-04,Thursday
13507,123345.0,59ST456NQR,2016-08-05,Friday
13508,114745.0,59ST456NQR,2016-08-06,Saturday
13509,66587.0,59ST456NQR,2016-08-07,Sunday
13510,52779.0,59ST456NQR,2016-08-08,Monday
13511,112861.0,59ST456NQR,2016-08-09,Tuesday
13512,120669.0,59ST456NQR,2016-08-10,Wednesday
13513,119864.0,59ST456NQR,2016-08-11,Thursday
13514,119438.0,59ST456NQR,2016-08-12,Friday
13515,111870.0,59ST456NQR,2016-08-13,Saturday
13516,59858.0,59ST456NQR,2016-08-14,Sunday
13517,46716.0,59ST456NQR,2016-08-15,Monday
13518,109843.0,59ST456NQR,2016-08-16,Tuesday
13519,115972.0,59ST456NQR,2016-08-17,Wednesday
13520,119088.0,59ST456NQR,2016-08-18,Thursday
13521,117718.0,59ST456NQR,2016-08-19,Friday
13522,110379.0,59ST456NQR,2016-08-20,Saturday
13523,64509.0,59ST456NQR,2016-08-21,Sunday
13524,49725.0,59ST456NQR,2016-08-22,Monday
13525,108315.0,59ST456NQR,2016-08-23,Tuesday
13526,115564.0,59ST456NQR,2016-08-24,Wednesday
13527,116967.0,59ST456NQR,2016-08-25,Thursday
13528,116262.0,59ST456NQR,2016-08-26,Friday
13529,109975.0,59ST456NQR,2016-08-27,Saturday
13530,62608.0,59ST456NQR,2016-08-28,Sunday
13531,50905.0,59ST456NQR,2016-08-29,Monday
13532,109003.0,59ST456NQR,2016-08-30,Tuesday
13533,115299.0,59ST456NQR,2016-08-31,Wednesday
13534,114505.0,59ST456NQR,2016-09-01,Thursday
13535,113251.0,59ST456NQR,2016-09-02,Friday
13536,104469.0,59ST456NQR,2016-09-03,Saturday
13537,57308.0,59ST456NQR,2016-09-04,Sunday
13538,47872.0,59ST456NQR,2016-09-05,Monday
13539,48914.0,59ST456NQR,2016-09-06,Tuesday
13540,116268.0,59ST456NQR,2016-09-07,Wednesday
13541,131747.0,59ST456NQR,2016-09-08,Thursday
13542,127483.0,59ST456NQR,2016-09-09,Friday
13543,124536.0,59ST456NQR,2016-09-10,Saturday
13544,71394.0,59ST456NQR,2016-09-11,Sunday
13545,53163.0,59ST456NQR,2016-09-12,Monday
13546,121384.0,59ST456NQR,2016-09-13,Tuesday
13547,130886.0,59ST456NQR,2016-09-14,Wednesday
13548,133099.0,59ST456NQR,2016-09-15,Thursday
13549,133905.0,59ST456NQR,2016-09-16,Friday
13550,127764.0,59ST456NQR,2016-09-17,Saturday
13551,83691.0,59ST456NQR,2016-09-18,Sunday
13552,58796.0,59ST456NQR,2016-09-19,Monday
13553,123962.0,59ST456NQR,2016-09-20,Tuesday
13554,139996.0,59ST456NQR,2016-09-21,Wednesday
13555,135392.0,59ST456NQR,2016-09-22,Thursday
13556,135974.0,59ST456NQR,2016-09-23,Friday
13557,75578.0,59STCOLUMBUS1ABCD,2016-05-29,Sunday
13558,67645.0,59STCOLUMBUS1ABCD,2016-05-30,Monday
13559,56296.0,59STCOLUMBUS1ABCD,2016-05-31,Tuesday
13560,122536.0,59STCOLUMBUS1ABCD,2016-06-01,Wednesday
13561,126751.0,59STCOLUMBUS1ABCD,2016-06-02,Thursday
13562,132472.0,59STCOLUMBUS1ABCD,2016-06-03,Friday
13563,119297.0,59STCOLUMBUS1ABCD,2016-06-04,Saturday
13564,80224.0,59STCOLUMBUS1ABCD,2016-06-05,Sunday
13565,56849.0,59STCOLUMBUS1ABCD,2016-06-06,Monday
13566,129002.0,59STCOLUMBUS1ABCD,2016-06-07,Tuesday
13567,131218.0,59STCOLUMBUS1ABCD,2016-06-08,Wednesday
13568,131356.0,59STCOLUMBUS1ABCD,2016-06-09,Thursday
13569,136320.0,59STCOLUMBUS1ABCD,2016-06-10,Friday
13570,125442.0,59STCOLUMBUS1ABCD,2016-06-11,Saturday
13571,85477.0,59STCOLUMBUS1ABCD,2016-06-12,Sunday
13572,73730.0,59STCOLUMBUS1ABCD,2016-06-13,Monday
13573,120411.0,59STCOLUMBUS1ABCD,2016-06-14,Tuesday
13574,129838.0,59STCOLUMBUS1ABCD,2016-06-15,Wednesday
13575,135874.0,59STCOLUMBUS1ABCD,2016-06-16,Thursday
13576,130647.0,59STCOLUMBUS1ABCD,2016-06-17,Friday
13577,124096.0,59STCOLUMBUS1ABCD,2016-06-18,Saturday
13578,85040.0,59STCOLUMBUS1ABCD,2016-06-19,Sunday
13579,68676.0,59STCOLUMBUS1ABCD,2016-06-20,Monday
13580,119952.0,59STCOLUMBUS1ABCD,2016-06-21,Tuesday
13581,129287.0,59STCOLUMBUS1ABCD,2016-06-22,Wednesday
13582,132751.0,59STCOLUMBUS1ABCD,2016-06-23,Thursday
13583,128135.0,59STCOLUMBUS1ABCD,2016-06-24,Friday
13584,123130.0,59STCOLUMBUS1ABCD,2016-06-25,Saturday
13585,83754.0,59STCOLUMBUS1ABCD,2016-06-26,Sunday
13586,71274.0,59STCOLUMBUS1ABCD,2016-06-27,Monday
13587,121991.0,59STCOLUMBUS1ABCD,2016-06-28,Tuesday
13588,126400.0,59STCOLUMBUS1ABCD,2016-06-29,Wednesday
13589,129202.0,59STCOLUMBUS1ABCD,2016-06-30,Thursday
13590,126196.0,59STCOLUMBUS1ABCD,2016-07-01,Friday
13591,100454.0,59STCOLUMBUS1ABCD,2016-07-02,Saturday
13592,69964.0,59STCOLUMBUS1ABCD,2016-07-03,Sunday
13593,61185.0,59STCOLUMBUS1ABCD,2016-07-04,Monday
13594,54944.0,59STCOLUMBUS1ABCD,2016-07-05,Tuesday
13595,110848.0,59STCOLUMBUS1ABCD,2016-07-06,Wednesday
13596,121139.0,59STCOLUMBUS1ABCD,2016-07-07,Thursday
13597,120221.0,59STCOLUMBUS1ABCD,2016-07-08,Friday
13598,112977.0,59STCOLUMBUS1ABCD,2016-07-09,Saturday
13599,67357.0,59STCOLUMBUS1ABCD,2016-07-10,Sunday
13600,61270.0,59STCOLUMBUS1ABCD,2016-07-11,Monday
13601,118954.0,59STCOLUMBUS1ABCD,2016-07-12,Tuesday
13602,125526.0,59STCOLUMBUS1ABCD,2016-07-13,Wednesday
13603,128243.0,59STCOLUMBUS1ABCD,2016-07-14,Thursday
13604,125035.0,59STCOLUMBUS1ABCD,2016-07-15,Friday
13605,116031.0,59STCOLUMBUS1ABCD,2016-07-16,Saturday
13606,76601.0,59STCOLUMBUS1ABCD,2016-07-17,Sunday
13607,65915.0,59STCOLUMBUS1ABCD,2016-07-18,Monday
13608,115739.0,59STCOLUMBUS1ABCD,2016-07-19,Tuesday
13609,123568.0,59STCOLUMBUS1ABCD,2016-07-20,Wednesday
13610,133002.0,59STCOLUMBUS1ABCD,2016-07-21,Thursday
13611,106178.0,59STCOLUMBUS1ABCD,2016-07-22,Friday
13612,117902.0,59STCOLUMBUS1ABCD,2016-07-23,Saturday
13613,78124.0,59STCOLUMBUS1ABCD,2016-07-24,Sunday
13614,69204.0,59STCOLUMBUS1ABCD,2016-07-25,Monday
13615,113174.0,59STCOLUMBUS1ABCD,2016-07-26,Tuesday
13616,123867.0,59STCOLUMBUS1ABCD,2016-07-27,Wednesday
13617,127443.0,59STCOLUMBUS1ABCD,2016-07-28,Thursday
13618,124220.0,59STCOLUMBUS1ABCD,2016-07-29,Friday
13619,113760.0,59STCOLUMBUS1ABCD,2016-07-30,Saturday
13620,72068.0,59STCOLUMBUS1ABCD,2016-07-31,Sunday
13621,54879.0,59STCOLUMBUS1ABCD,2016-08-01,Monday
13622,112818.0,59STCOLUMBUS1ABCD,2016-08-02,Tuesday
13623,124200.0,59STCOLUMBUS1ABCD,2016-08-03,Wednesday
13624,126808.0,59STCOLUMBUS1ABCD,2016-08-04,Thursday
13625,126190.0,59STCOLUMBUS1ABCD,2016-08-05,Friday
13626,113424.0,59STCOLUMBUS1ABCD,2016-08-06,Saturday
13627,68657.0,59STCOLUMBUS1ABCD,2016-08-07,Sunday
13628,62650.0,59STCOLUMBUS1ABCD,2016-08-08,Monday
13629,112014.0,59STCOLUMBUS1ABCD,2016-08-09,Tuesday
13630,119526.0,59STCOLUMBUS1ABCD,2016-08-10,Wednesday
13631,116470.0,59STCOLUMBUS1ABCD,2016-08-11,Thursday
13632,117290.0,59STCOLUMBUS1ABCD,2016-08-12,Friday
13633,105490.0,59STCOLUMBUS1ABCD,2016-08-13,Saturday
13634,64473.0,59STCOLUMBUS1ABCD,2016-08-14,Sunday
13635,56343.0,59STCOLUMBUS1ABCD,2016-08-15,Monday
13636,108432.0,59STCOLUMBUS1ABCD,2016-08-16,Tuesday
13637,112489.0,59STCOLUMBUS1ABCD,2016-08-17,Wednesday
13638,117031.0,59STCOLUMBUS1ABCD,2016-08-18,Thursday
13639,114447.0,59STCOLUMBUS1ABCD,2016-08-19,Friday
13640,106617.0,59STCOLUMBUS1ABCD,2016-08-20,Saturday
13641,65966.0,59STCOLUMBUS1ABCD,2016-08-21,Sunday
13642,54133.0,59STCOLUMBUS1ABCD,2016-08-22,Monday
13643,107935.0,59STCOLUMBUS1ABCD,2016-08-23,Tuesday
13644,114601.0,59STCOLUMBUS1ABCD,2016-08-24,Wednesday
13645,115460.0,59STCOLUMBUS1ABCD,2016-08-25,Thursday
13646,123416.0,59STCOLUMBUS1ABCD,2016-08-26,Friday
13647,108828.0,59STCOLUMBUS1ABCD,2016-08-27,Saturday
13648,72928.0,59STCOLUMBUS1ABCD,2016-08-28,Sunday
13649,63178.0,59STCOLUMBUS1ABCD,2016-08-29,Monday
13650,117397.0,59STCOLUMBUS1ABCD,2016-08-30,Tuesday
13651,123317.0,59STCOLUMBUS1ABCD,2016-08-31,Wednesday
13652,126724.0,59STCOLUMBUS1ABCD,2016-09-01,Thursday
13653,121044.0,59STCOLUMBUS1ABCD,2016-09-02,Friday
13654,106466.0,59STCOLUMBUS1ABCD,2016-09-03,Saturday
13655,66671.0,59STCOLUMBUS1ABCD,2016-09-04,Sunday
13656,60534.0,59STCOLUMBUS1ABCD,2016-09-05,Monday
13657,55537.0,59STCOLUMBUS1ABCD,2016-09-06,Tuesday
13658,126506.0,59STCOLUMBUS1ABCD,2016-09-07,Wednesday
13659,137447.0,59STCOLUMBUS1ABCD,2016-09-08,Thursday
13660,142284.0,59STCOLUMBUS1ABCD,2016-09-09,Friday
13661,127205.0,59STCOLUMBUS1ABCD,2016-09-10,Saturday
13662,74431.0,59STCOLUMBUS1ABCD,2016-09-11,Sunday
13663,59308.0,59STCOLUMBUS1ABCD,2016-09-12,Monday
13664,132742.0,59STCOLUMBUS1ABCD,2016-09-13,Tuesday
13665,144056.0,59STCOLUMBUS1ABCD,2016-09-14,Wednesday
13666,148178.0,59STCOLUMBUS1ABCD,2016-09-15,Thursday
13667,148711.0,59STCOLUMBUS1ABCD,2016-09-16,Friday
13668,132857.0,59STCOLUMBUS1ABCD,2016-09-17,Saturday
13669,89294.0,59STCOLUMBUS1ABCD,2016-09-18,Sunday
13670,61247.0,59STCOLUMBUS1ABCD,2016-09-19,Monday
13671,133989.0,59STCOLUMBUS1ABCD,2016-09-20,Tuesday
13672,145060.0,59STCOLUMBUS1ABCD,2016-09-21,Wednesday
13673,148874.0,59STCOLUMBUS1ABCD,2016-09-22,Thursday
13674,148303.0,59STCOLUMBUS1ABCD,2016-09-23,Friday
13675,13493.0,59STNR,2016-05-29,Sunday
13676,11394.0,59STNR,2016-05-30,Monday
13677,11385.0,59STNR,2016-05-31,Tuesday
13678,19512.0,59STNR,2016-06-01,Wednesday
13679,19384.0,59STNR,2016-06-02,Thursday
13680,19612.0,59STNR,2016-06-03,Friday
13681,19266.0,59STNR,2016-06-04,Saturday
13682,16359.0,59STNR,2016-06-05,Sunday
13683,12101.0,59STNR,2016-06-06,Monday
13684,20247.0,59STNR,2016-06-07,Tuesday
13685,19709.0,59STNR,2016-06-08,Wednesday
13686,19479.0,59STNR,2016-06-09,Thursday
13687,18769.0,59STNR,2016-06-10,Friday
13688,19519.0,59STNR,2016-06-11,Saturday
13689,13540.0,59STNR,2016-06-12,Sunday
13690,11885.0,59STNR,2016-06-13,Monday
13691,19025.0,59STNR,2016-06-14,Tuesday
13692,19499.0,59STNR,2016-06-15,Wednesday
13693,19838.0,59STNR,2016-06-16,Thursday
13694,19143.0,59STNR,2016-06-17,Friday
13695,19551.0,59STNR,2016-06-18,Saturday
13696,14959.0,59STNR,2016-06-19,Sunday
13697,11744.0,59STNR,2016-06-20,Monday
13698,18864.0,59STNR,2016-06-21,Tuesday
13699,19277.0,59STNR,2016-06-22,Wednesday
13700,19281.0,59STNR,2016-06-23,Thursday
13701,18549.0,59STNR,2016-06-24,Friday
13702,19296.0,59STNR,2016-06-25,Saturday
13703,14585.0,59STNR,2016-06-26,Sunday
13704,11838.0,59STNR,2016-06-27,Monday
13705,19127.0,59STNR,2016-06-28,Tuesday
13706,19417.0,59STNR,2016-06-29,Wednesday
13707,18523.0,59STNR,2016-06-30,Thursday
13708,18051.0,59STNR,2016-07-01,Friday
13709,17403.0,59STNR,2016-07-02,Saturday
13710,12906.0,59STNR,2016-07-03,Sunday
13711,10968.0,59STNR,2016-07-04,Monday
13712,11850.0,59STNR,2016-07-05,Tuesday
13713,17190.0,59STNR,2016-07-06,Wednesday
13714,17873.0,59STNR,2016-07-07,Thursday
13715,17730.0,59STNR,2016-07-08,Friday
13716,17811.0,59STNR,2016-07-09,Saturday
13717,12808.0,59STNR,2016-07-10,Sunday
13718,11143.0,59STNR,2016-07-11,Monday
13719,19241.0,59STNR,2016-07-12,Tuesday
13720,18537.0,59STNR,2016-07-13,Wednesday
13721,18187.0,59STNR,2016-07-14,Thursday
13722,17970.0,59STNR,2016-07-15,Friday
13723,18052.0,59STNR,2016-07-16,Saturday
13724,12734.0,59STNR,2016-07-17,Sunday
13725,10575.0,59STNR,2016-07-18,Monday
13726,18021.0,59STNR,2016-07-19,Tuesday
13727,18437.0,59STNR,2016-07-20,Wednesday
13728,18265.0,59STNR,2016-07-21,Thursday
13729,18200.0,59STNR,2016-07-22,Friday
13730,17889.0,59STNR,2016-07-23,Saturday
13731,12332.0,59STNR,2016-07-24,Sunday
13732,10600.0,59STNR,2016-07-25,Monday
13733,17690.0,59STNR,2016-07-26,Tuesday
13734,18302.0,59STNR,2016-07-27,Wednesday
13735,18210.0,59STNR,2016-07-28,Thursday
13736,17951.0,59STNR,2016-07-29,Friday
13737,17516.0,59STNR,2016-07-30,Saturday
13738,11089.0,59STNR,2016-07-31,Sunday
13739,8128.0,59STNR,2016-08-01,Monday
13740,17550.0,59STNR,2016-08-02,Tuesday
13741,18198.0,59STNR,2016-08-03,Wednesday
13742,18828.0,59STNR,2016-08-04,Thursday
13743,17955.0,59STNR,2016-08-05,Friday
13744,17885.0,59STNR,2016-08-06,Saturday
13745,12309.0,59STNR,2016-08-07,Sunday
13746,10520.0,59STNR,2016-08-08,Monday
13747,17696.0,59STNR,2016-08-09,Tuesday
13748,18098.0,59STNR,2016-08-10,Wednesday
13749,17772.0,59STNR,2016-08-11,Thursday
13750,17531.0,59STNR,2016-08-12,Friday
13751,17246.0,59STNR,2016-08-13,Saturday
13752,11900.0,59STNR,2016-08-14,Sunday
13753,9821.0,59STNR,2016-08-15,Monday
13754,17136.0,59STNR,2016-08-16,Tuesday
13755,17458.0,59STNR,2016-08-17,Wednesday
13756,17829.0,59STNR,2016-08-18,Thursday
13757,18112.0,59STNR,2016-08-19,Friday
13758,17498.0,59STNR,2016-08-20,Saturday
13759,12252.0,59STNR,2016-08-21,Sunday
13760,9930.0,59STNR,2016-08-22,Monday
13761,17499.0,59STNR,2016-08-23,Tuesday
13762,17480.0,59STNR,2016-08-24,Wednesday
13763,17531.0,59STNR,2016-08-25,Thursday
13764,17620.0,59STNR,2016-08-26,Friday
13765,17596.0,59STNR,2016-08-27,Saturday
13766,13339.0,59STNR,2016-08-28,Sunday
13767,10731.0,59STNR,2016-08-29,Monday
13768,18536.0,59STNR,2016-08-30,Tuesday
13769,18712.0,59STNR,2016-08-31,Wednesday
13770,17943.0,59STNR,2016-09-01,Thursday
13771,17715.0,59STNR,2016-09-02,Friday
13772,17994.0,59STNR,2016-09-03,Saturday
13773,20603.0,59STNR,2016-09-04,Sunday
13774,1229.0,59STNR,2016-09-05,Monday
13775,10243.0,59STNR,2016-09-06,Tuesday
13776,17912.0,59STNR,2016-09-07,Wednesday
13777,19388.0,59STNR,2016-09-08,Thursday
13778,19895.0,59STNR,2016-09-09,Friday
13779,19550.0,59STNR,2016-09-10,Saturday
13780,13396.0,59STNR,2016-09-11,Sunday
13781,10927.0,59STNR,2016-09-12,Monday
13782,18085.0,59STNR,2016-09-13,Tuesday
